$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075625.39,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075629.20,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8450,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075629.39,8450,8450,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8450,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458
$XWYD1,1,20170704,075629.60,0,0,8450,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8458,8450,8450,0,0,8450,8450,8458,8458,8450,8450,8458,8458
$XWYD1,1,20170704,075629.79,0,0,0,0,8450,8450,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458,8458,8450,8450,8450,8450,0,0,0,0,0,8458,8458,0,0,8458,8458
$XWYD1,1,20170704,075630.0,0,0,0,0,0,0,8450,8450,8458,8458,8458,8458,8458,8458,8458,8458,8458,8450,8450,0,0,0,0,0,0,0,8458,8458,0,0,8458,8458
$XWYD1,1,20170704,075630.20,0,0,0,0,0,0,0,0,8458,8458,8458,8458,8458,8458,8458,8458,8458,0,0,0,0,0,0,0,0,0,8458,8458,0,0,8458,8458
$XWYD1,1,20170704,075630.39,0,0,0,0,0,0,0,0,8450,8458,8458,8458,8458,8458,8458,8458,8450,0,0,0,0,0,0,0,0,0,8450,8450,0,0,8450,8450
$XWYD1,1,20170704,075630.39,0,0,0,0,0,0,0,0,8450,8458,8458,8458,8458,8458,8458,8458,8450,0,0,0,0,0,0,0,0,0,8450,8450,0,0,8450,8450
$XWYD1,1,20170704,075630.39,0,0,0,0,0,0,0,0,8450,8458,8458,8458,8458,8458,8458,8458,8450,0,0,0,0,0,0,0,0,0,8450,8450,0,0,8450,8450
$XWYD1,1,20170704,075631.0,0,0,0,0,0,0,0,0,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$XWYD1,1,20170704,075631.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$XWYD1,1,20170704,075631.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$XWYD1,1,20170704,075631.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$XWYD1,1,20170704,075631.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
